solvent ID,smiles,EA_0-1
zinc_68986096,CCCC[C@H](CC)NCCO,-4.8482284829011455
zinc_649224098,C=CCCCCN1C[C@H](C)O[C@H](C)C1,-4.019810151294548
zinc_308496012,C=CCC[C@H](O)CN(C)CC(F)F,-3.953358138863081
zinc_50114135,OC[C@@H]1CCCN1CC(F)F,-3.979006182385535
zinc_58058343,CCN(CC)CC[C@H](N)C(C)C,-5.576951336787912
zinc_1845260,CCCCCNCCC,-5.8312922818653
zinc_3641749,C[C@H]1CCC[C@H](C)N1,-5.765432449741544
zinc_1712682,CC(C)NC(=O)[C@H](C)O,-4.243242673575633
zinc_76570004,C[C@@]1(N)CCOC1,-5.72771445181397
zinc_130980856,COCCN(CCO)CCF,-4.785194675646305
zinc_70643167,CCOCCN[C@@H]1CC[C@@H](C)C1,-5.327255338860982
zinc_42238581,CCCCNCCOCC(F)(F)F,-4.305430712953479
zinc_1898196730,CCO[C@H]1C[C@@H](OC(C)(C)C)C1,-5.409917502592566
11083822,C=C1CCCO1,-4.307980733678601
zinc_379389014,COC(CN1[C@@H](C)CC[C@@H]1C)OC,-5.426974903626949
zinc_96029371,CC[C@@H]1CNC[C@H]1CC,-5.398589127461006
zinc_384909837,COCC(COC)NC(C)C,-4.728375407254515
zinc_238251636,C=CCC[C@@H](O)CN(CC)CC,-3.993237396890087
zinc_637811668,CCC[C@H](CN1CCOCC1)OC,-5.589671587563995
zinc_20036826,CC(C)CNCCCC#N,-3.705574420725064
zinc_5752087,C[C@H]1COC[C@@H]1O,-5.805164922278726
zinc_307624975,C[C@H](NC[C@@H](C)O)C(F)(F)F,-4.825127927457481
zinc_379414977,CC(C)N(CCCCF)C1CCC1,-5.2808691295343735
zinc_649694040,CC(C)N(CCC1CC1)C1COC1,-5.451951985489938
zinc_16083056,CNC1COC1,-4.3593071316054095
zinc_680834781,CCCN(CC(F)F)[C@@H](C)COC,-5.600490766839183
zinc_37949483,CCC[C@@H](C)[C@@H](C)NCC,-5.518012812435577
zinc_1657468,C[C@H]1CCC(C)(C)N1C,-5.898354876684569
zinc_306330811,C[C@@H]1C[C@H](N[C@H](C)CF)C1,-5.38844888497471
zinc_39319566,C=CCOC[C@H]1COC(=O)O1,-3.718245204146048
zinc_37110160,CC[C@@H](C)N(C)CC#N,-3.637875917097536
zinc_396305,C=C[C@H](O)CN(CC)CC,-3.73624407461056
zinc_335585855,C=C1CCN([C@H](C)COC)CC1,-4.063202911916635
zinc_37712363,CC(C)C[C@H](C)NCCN,-5.573324458031432
zinc_39136748,C=CCCCN1CCOCC1,-4.000120634196535
zinc_70969087,CCC[C@H](CC)N[C@@H]1CCOC1,-5.350918140930071
zinc_19881413,COCCN[C@@H](C)C1CC1,-5.352396880828187
zinc_306958501,C[C@@H]1CCCCCN1C[C@H](O)CF,-4.685680066318853
zinc_308469967,CCCC[C@H](COC)NC1CCC1,-5.547451251815862
zinc_388662957,CCC(CC)N[C@@H](CO)CC(F)F,-5.703743718133
zinc_82488631,C1CC(NC2COC2)C1,-5.306427264248277
zinc_379336529,COCCN[C@H]1C[C@H](C(F)F)C1,-4.372484982381831
zinc_167566531,CCCCOCCN1CCCCC1,-4.608548331605538
zinc_41362443,CCOCCN1CCCC[C@H]1C,-5.456626462177282
zinc_308314496,CCOC[C@@H](C)NCC[C@@H](C)OC,-5.594805550260474
zinc_4582433,CC[C@@H]1[C@@H](C)CN[C@@H]1C,-5.208544727461767
zinc_223378555,CC[C@H](C)[C@@H](C)NCCOCC1CC1,-4.2906414010361145
zinc_31554834,CCCCCN1CCOCC1,-5.64945464041441
zinc_952987019,CC(C)O[C@@H]1COC[C@H]1O,-4.718574431086904
zinc_661765301,C=C(CC)CN1CCC[C@@H]1[C@@H](C)O,-4.119871757511547
zinc_660553311,CO[C@H](C)CN(C)C[C@H]1CC=CC1,-4.189215966838895
zinc_308305973,C=C[C@H](COC)N[C@H](C)[C@@H](C)CC,-3.971521038340628
zinc_688714039,COC[C@H](C)NCCCC(F)F,-5.604005966837891
zinc_315862911,CO[C@H](CNC(C)(C)C)C1CC1,-5.779809533678836
zinc_308235813,C=CCCCCN[C@H](C)[C@@H](C)OC,-4.018650470468172
zinc_70916232,CC(C)NCCCC(F)(F)F,-4.366128938860322
zinc_2171090,CCCN(CCC)C[C@H](O)CC,-5.561499280826526
zinc_379386285,C[C@@H](O)[C@H]1CCCCN1CCCF,-5.329837933681011
zinc_1675674,CCCNCCC(=O)C,-3.737331440414618
zinc_16575306,CO[C@@H](C)OCC(C)C,-5.278791823834929
zinc_650187900,C[C@@H]1[C@H](O)CCN1CC(F)F,-4.5597227295363005
zinc_201994908,CC(C)OCCN1CCC(F)(F)C1,-5.48873832124476
zinc_307760855,C[C@@H]1COCCN1CC1CC1,-4.768367933678166
zinc_19277264,C1CO[C@H](CNC2CC2)C1,-4.602065332640002
zinc_85632522,CCCNC[C@H]1CC[C@@H]1C,-5.501962810363085
zinc_84327049,CCC1(O)COC1,-4.704686012435676
zinc_231346836,OCCN(CCF)CC(F)F,-4.761793975128802
zinc_19090251,COCCNC[C@@H]1CCCO1,-4.557764269431728
zinc_5052074,C1COCOC1,-4.648949933677297
zinc_844460558,CO[C@@H](C)CN1C[C@@H]2[C@H](C1)C2(F)F,-4.124408663211284
zinc_307980149,CC[C@@H](CN[C@@H]1CCOC1)OC,-5.466189881865688
zinc_81915425,CCC(=O)OCCO,-4.006155867357235
zinc_395426223,CCC(CC)NC(COC)COC,-5.412928087047885
zinc_661240959,C=CCN(CCCCC)[C@@H](C)COC,-3.992376487046564
84576,CCP(=O)(N(C)C)N(C)C,-4.475523817617293
zinc_41047697,CC[C@@H](C)N[C@@H](CO)C1CC1,-5.359817092226574
zinc_19255041,CN(C)C[C@@H]1CO1,-4.145344563731414
zinc_662168586,C=C[C@H](CO)NCCC(=C)C,-3.962478453886263
zinc_1585353,CC1CCN(C)CC1,-5.527494055958847
zinc_379233726,CCCNC(=O)[C@H](CC)OC,-4.345317892229066
zinc_649636568,C=CCCCCN(CC)C[C@H](C)OC,-4.00083346528741
zinc_50403538,CCC[C@@H](CC)NCCOC(C)C,-5.6470045782366345
zinc_115298068,COCCOCCOC(=O)OC,-4.409236534714182
zinc_1765882,COCCCCO,-4.842322468392884
zinc_642722002,C=CCOCCN1C[C@H](C)[C@H](C)[C@@H]1C,-3.7838328849717646
zinc_306150988,CC[C@@H](C)[C@H](C)NCC1OCCO1,-5.383768049741063
zinc_669690381,CC(C)COCCN1C[C@@H](C)[C@H](C)C1,-5.573216659068258
zinc_32005340,C[C@H](O)CNC1CC1,-5.5318391274611365
zinc_52602147,CO[C@@H](CNC(C)C)C(C)C,-5.612686221761526
zinc_4262540,O=C1CC[C@@H](O)O1,-3.926459912953604
zinc_307962129,C=C[C@H](COC)NC[C@@H](C)CC,-3.921110513988631
zinc_126846538,C=CCC[C@@H](C)N[C@@H](CC)COC,-3.863571193783427
zinc_226385139,CC1(CNCCCF)CC1,-4.303652501552594
zinc_37196199,CCCC[C@@H](C)N[C@H](C)COC,-5.59324272124111
zinc_379330895,CCCCCN1CCOC[C@@H]1C,-5.57339750052098
zinc_595820605,CCN(CCCCF)[C@H](C)C#N,-3.60595912538916
zinc_308152664,CCCCN1CC(OCC(F)F)C1,-5.394831682899228
zinc_20177394,C[C@@H](C#N)NC1CC1,-3.588294940931881
22556302,C1COC[C@@H]1S,-3.745279896374755
zinc_62715097,CCOC(C)(C)CO,-5.713805125388227
zinc_199708729,C#CC(C)(C)CCOCC,-3.5519056373051625
zinc_307868846,CCCN[C@H](C)CCCCO,-4.917675614507231
zinc_234887832,COC[C@@H](CO)N[C@@H](C)C(C)C,-5.573161264250382
zinc_307197804,CCC[C@H]1CN(CC)CCO1,-5.373454779275152
zinc_639348139,CO[C@H](CC(C)C)CN1C[C@H]2C[C@H]2C1,-5.52736041865128
zinc_605150108,C=CCCCN(C)CCOC,-3.986912634197597
zinc_86527294,CCCC[C@@H](COC)NC(C)C,-5.549598636268871
zinc_905948461,C[C@](O)(CN1C[C@H](F)C1)C(F)F,-5.42166007253809
zinc_37355446,CC[C@H](C#N)N1CCCC1,-3.568205347150809
zinc_26510800,CC(C)NCC1CCC1,-4.377583703626531
zinc_308383513,COCCN(C)CCC(=O)C(C)C,-3.686696750259343
zinc_698585332,C=CCCCNC[C@@](C)(O)C(F)F,-3.996165589636977
zinc_887138839,C=CCC[C@@H](O)CN(C)CCCF,-4.012650963731279
zinc_28223198,CC(C)C[C@@H](O)CN,-4.586603577202839
zinc_711449189,COC(CN1CC[C@@H](CF)C1)OC,-5.29606169740948
zinc_1609008,CC1(C)CO1,-5.981616360622072
zinc_39103524,CC(C)[C@H]1OC(C)(C)OC1=O,-3.72978987772234
zinc_307719265,CN(C[C@@H](O)CF)C1CCC1,-5.457230497409019
zinc_660484945,COC[C@@H](C)NC[C@H]1CC=CC1,-4.136136306733575
zinc_36757675,CC(C)N(C)C(=O)CO,-4.100497311916732
zinc_20282041,CC(C)[C@H](C)NC1CC1,-5.575589098445034
zinc_37473074,CC[C@H](C)[C@H](C)NCC(OC)OC,-4.497363898446061
zinc_379592999,CO[C@H](C)[C@@H](C)N[C@H](C)CC1CCC1,-5.242108087049264
zinc_82680524,CCCCCNC[C@H](O)C(F)(F)F,-5.964822839376422
zinc_41047695,CC(C)N[C@@H](CO)C1CC1,-4.7213090113999625
zinc_906534393,CCCCN[C@@H](C)[C@H](O)C(F)(F)F,-4.183012663212709
zinc_35649811,C[C@H]1CCC[C@H](C)N1CCO,-5.842114505700039
zinc_307966381,CC[C@@H]1CC[C@@H]1NC[C@@H](C)OC,-5.256829745076264
zinc_86194583,O[C@@H]1CCCN(CCF)C1,-4.858106893263058
zinc_388434445,COCC1(N(C)CCCF)CC1,-5.732360557510587
zinc_684620695,C=CCCN(C)C[C@@H](O)CCC(C)C,-3.985447365803569
zinc_42351463,COCCN(C)CCCO,-4.15142457616641
zinc_238852882,CCN[C@@H]1CCC[C@H](C)[C@H]1C,-5.622440936788381
zinc_648402713,C=CCCCC[C@H](C)NCCOC,-4.029539944041749
zinc_217872858,C[C@H]1C[C@@H](O)CN1CCF,-5.371524447667635
zinc_379376120,CN(CCOCC(F)F)C1CCC1,-5.321922725386849
zinc_608494916,CCN(C)CC1(C)COC1,-5.789775293261776
zinc_378861875,CO[C@H](C)[C@@H](C)NCC(C)(F)F,-4.756267856994782
zinc_5104121,CCCCCCN1[C@@H](C)[C@@H]1C(C)C,-5.612123813472123
zinc_82493792,C#CCCN(C)C[C@H](C)CC,-3.663625643521342
zinc_379329848,CCCN(CCF)CC(C)(C)O,-4.896628520204419
zinc_393579001,C=C[C@H](CO)N[C@H]1C[C@H](C(F)F)C1,-3.6786044186538
zinc_63099779,FC(F)(F)CCNC1CCC1,-5.369146026944172
zinc_88026808,C[C@@H](O)CN(C)CCCF,-4.1133332020733455
zinc_14444678,CCC(=O)COC,-3.5497151979272688
zinc_1559839866,C[C@H]1[C@@H](O)CCN1CCCF,-3.981578350256431
zinc_219488137,C[C@@H](CO)N1CC[C@@H](CF)C1,-5.265367067357358
zinc_131861543,COC[C@@H](C)N[C@@H](C)C1CCC1,-5.336890453884546
zinc_4529618,OC[C@H]1CCOC1,-4.759022779274511
zinc_199906278,CC(=O)CN(C)CCC(C)(C)C,-3.7303482984447314
98451,C[C@H]1CC(=O)OC1,-4.090657726425149
zinc_306341083,CO[C@@H](C)CN1CCC(F)(F)CC1,-4.7883764829021365
zinc_20142775,CCC[C@H](C)NCCCOC,-5.482362043522868
zinc_53550300,CO[C@H](C)CNC1CCCC1,-5.449384155441416
zinc_381965129,OC[C@H](CC(F)F)NCC1CC1,-4.7216292290148
zinc_60316576,CO[C@H](C)CN(C)C(=O)C,-4.401028913989596
zinc_308460839,CCCCN(C)CCOC1CCC1,-5.369406969949599
zinc_36533644,C1CC(NC2CCC2)C1,-5.3595844932645615
zinc_2031152,C[C@H]1CCCN1,-4.275547713990356
zinc_211343405,CCC[C@@H](CNCC(C)C)OCC,-5.401548304665461
zinc_1117790394,CC(C)CCNC(CF)CF,-4.40219600414368
zinc_159143739,C[C@H](CO)N(C)CC1CCCC1,-5.486703235235153
zinc_307300617,CO[C@H]1CCN(C[C@@H]2C[C@H]2C)C1,-5.682762849741064
zinc_135058188,COCC(C)(C)NCC(C)C,-4.36864342176068
zinc_82534842,COC(CN[C@@H]1CCC[C@@H]1C)OC,-5.045759374095087
zinc_45019180,COCC[C@H](C)NC[C@@H](C)O,-5.449507689117088
zinc_1634209,N#CC[C@H]1CO1,-3.5727576642488708
zinc_85697106,CC(C)OCCN(C)CC[C@H](C)O,-4.9357293409336815
zinc_695416943,CC(C)NCC[C@@H](O)C1CC1,-5.809037979276784
zinc_19402542,OCCNC1CC1,-5.506844424870726
zinc_107323472,COC1(CO)CC1,-4.693379649742416
zinc_5954547,CC[C@H]1OC[C@@H](C)O1,-5.730295106735168
zinc_82680795,C[C@H](NC[C@@H](O)C(F)(F)F)C1CC1,-5.524495541970847
zinc_2390956,CCCC(OCC)OCC,-5.624502400001383
zinc_19804673,N#CCN1CCCCCC1,-3.570936397927695
zinc_393589288,CO[C@H](C)CN(C)CCC[C@@H](C)O,-4.266476569949285
zinc_389624,CCC1(C)OCCO1,-5.711740321242689
zinc_394033954,CC(C)CC[C@@H](CO)NC(C)C,-5.45007532435395
zinc_5431020,CCCNC[C@H](C)O,-4.74705725595884
zinc_308162625,COCCN(C)C[C@H](N)CC(F)F,-4.751205374091699
zinc_1655632,CCNCCCCNCC,-6.188551707772565
zinc_20143664,CCCCCCNCC,-4.577333512952317
zinc_930922073,CC[C@H](C)N(CC)CCOC1CC1,-5.6907123564734166
12553879,CC(=C)[C@H]1CO1,-3.7908321119171706
zinc_36947834,CCNCC1CCCC1,-5.435843651815496
zinc_308033177,C[C@H](CO)N[C@H]1C[C@H](C(F)F)C1,-5.415522024869536
zinc_19429538,CCN[C@@H](CC)C[C@@H](C)CC,-5.546186223833765
zinc_230662525,CC[C@H](COC)NC[C@H]1CCC[C@@H]1C,-5.800572379272036
zinc_232554616,CC(C)CCNCC(F)(F)CO,-4.359895836270046
zinc_38637222,COC(C[C@H]1OC[C@H](C)O1)OC,-5.420446424870264
zinc_132420485,CCOCCN[C@@H](C)CC1CCC1,-5.285338543006195
zinc_227329921,COC(=O)[C@@H](C)N1C[C@@H](C)[C@@H](C)C1,-3.971995369947899
zinc_44479844,COCCNC1CCC1,-5.4138085844557855
zinc_88024505,CC[C@@H](CO)NCCCF,-4.334829438342946
zinc_929514995,C[C@@H](O)[C@@H](O)CN(C)CC(F)F,-4.674288455959717
zinc_669691515,CC(C)COCCN(C)CCC1CC1,-4.440816754404997
zinc_307978970,CC[C@@H](O)CCCN[C@H](C)CC,-5.0430255481873845
zinc_38281939,OCC[C@H]1CCOC1,-4.419195639379364
zinc_382864766,C[C@@H](N(C)CCCCF)C(C)(C)O,-5.973833253887405
zinc_60714841,C=CCCCNCC,-3.999921444558351
zinc_642687096,CC[C@@H](CN(C)CC(F)(F)F)OC,-5.8960278362692495
zinc_1716812,CC[C@@H](C)NC[C@@H](C)O,-4.28930306114033
zinc_40408671,CC[C@H](N)CNCC(C)C,-5.459608945078266
zinc_158874463,CCOCCN(C)[C@H](C)CO,-5.488359340932196
zinc_4674523,CC(C)NC(C)C,-4.318658381346486
zinc_48347150,COCCCN(C)CCO,-4.530561102590605
zinc_41392244,CCOCCN(C)CCO,-4.823155915025254
zinc_2540702,CC1(C)CO[C@@H]1CO,-4.950973639378423
zinc_19735458,COC[C@H](N)C(C)C,-4.225847110880221
zinc_606247833,C[C@H](O)CN1CCC[C@@H](F)C1,-4.6945262362673805
zinc_43803167,O=CCN1CCCC1,-3.4643942715029907
zinc_146822911,CN[C@H](CO)CC1CC1,-5.249965745077298
zinc_19884884,CC(C)NCC1CC1,-5.417800648703505
zinc_398285136,CC[C@H](O)CNCCCOC(F)F,-5.252825206218889
zinc_70830497,CCOCCN[C@@H]1CCC[C@H]1C,-5.325293807249544
zinc_5856362,CCOC(=O)O,-4.182961794817781
zinc_1898235799,COCCN[C@@H]1CC[C@H]1F,-4.187525401036618
zinc_307758530,CO[C@@H](C)CN1CCC[C@H](C)C1,-5.897651394820233
zinc_141707922,CC[C@@H]1COCCN1CC1CC1,-4.392796478756239
zinc_33359467,N#C[C@H]1CCOC1,-3.576103743005283
zinc_53560419,C=CCOCCNCCCC,-3.788602093265124
zinc_393464057,CCN(CCCCF)[C@@H](C)CO,-5.575656482900538
zinc_168993044,C=C(C)CCN[C@H](CC)COC,-4.134036449744491
zinc_70623807,CC[C@@H](COC)NCCO,-5.661334215544291
zinc_379410412,COCCN[C@H](COC)CC(C)C,-5.548390916063823
zinc_201675633,CCC[C@H]1C[C@@H](O)CN1C,-5.629571618653447
zinc_322244534,CCOCCN[C@H](CC)C1CCC1,-5.519644426944149
zinc_224476380,CC[C@@H](C)[C@H](C)N1CC[C@@H](CO)C1,-4.564105494300884
zinc_96031460,C[C@H](O)C[N](C)(C)[O],-5.509296346114578
zinc_683000754,C=CCN(CCOC)CC1CCCC1,-3.965556557513751
zinc_661770700,CCN1CCC[C@@H]1[C@@H](C)O,-5.853972472538549
zinc_36757684,CCN(C)C(=O)CO,-4.098844601034602
zinc_320512451,C=CCC[C@@H](CO)NC(C)C,-3.973286344042208
zinc_716773728,CCC[C@@H](O)CN(C)CCCF,-4.150621001036531
zinc_41047674,OC[C@H](NCC(F)(F)F)C1CC1,-4.428754020720886
zinc_44043507,CCN[C@H]1CCC[C@H]1OC,-5.401205266321528
zinc_36436721,C=CCN1CC(O)C1,-3.817231757513855
zinc_307310255,CCNC(C)(C)COCC,-4.395619486009855
zinc_85350968,COC(CN1CCCCCC1)OC,-5.522326899481833
zinc_308208442,C=C(C)CN(CCO)CCCCC,-4.025189052852157
zinc_705079111,CCC(CC)NC[C@@](C)(O)C(F)F,-4.288323709847334
zinc_2045316,CC(C)C[C@H](CO)N(C)C,-5.600995328497131
zinc_4797717,O[C@@H]1CC[C@@H](O)O1,-4.636620033161185
zinc_308394498,COCCN(CC(F)F)C1CCC1,-5.324267144042044
zinc_133266846,CCOC[C@@H](C)N[C@@H](C)C1CCC1,-5.331051096373746
zinc_905970809,C[C@@H](O)CN1C[C@H](C(F)(F)F)C1,-4.797055875644939
zinc_114601061,COCCN1CCC[C@H](OC)C1,-5.435307189638305
zinc_123570751,C[C@@H](O)CNCCCC(F)(F)F,-4.765261620726993
zinc_80021924,CO[C@H]1CCN(C)C1,-6.066793626943471
zinc_662167230,C=C[C@H](CO)NCCCF,-3.633155313990694
zinc_307110156,CCCCN1C[C@H](C)OC[C@H]1C,-5.602865954402523
zinc_34478490,CC1(C)C[C@@H](CO)CO1,-4.319972768909736
zinc_3389666,C[C@@H](NCC(F)(F)F)C1CC1,-4.166485338858836
zinc_382108438,C=CCOCCN(C)[C@H](C)CCC,-3.764780920204792
zinc_334184744,CC[C@@H]1CN(CC(F)(F)F)CCO1,-4.142162298446275
zinc_595820552,CCN(CCCCCF)[C@H](C)C#N,-3.62974190466575
zinc_382414803,C=CCOCCN(C)[C@H](C)C1CC1,-3.7220072290146833
zinc_5066130,C1CCN(C[C@@H]2CO2)C1,-5.880171042488255
zinc_649871025,C[C@H](CCO)N(C)CCCCF,-5.7560059005192965
zinc_308438168,COCCN(CCF)C1CCCC1,-5.327704344041671
zinc_45070455,COC(C1CC1)C1CC1,-5.371241815544211
zinc_44479809,CNC1CCC1,-5.296246607253546
zinc_1621203938,CC[C@H](C)CN1C[C@H](OCC(C)C)C1,-4.105901351295756
zinc_658350388,CC[C@@H](C)N[C@H]1C[C@H](O)C1,-5.356769919171211
zinc_5762850,C[C@H](O)CN(C)C1CCCCC1,-5.552146016579841
zinc_87480076,CCC[C@@H](CC)N[C@H](COC)C1CC1,-5.31044627150111
zinc_49672177,CCC[C@@H](O)COC,-4.854424431088128
zinc_197765487,CC(C)OCCN1CCCC1,-5.4324755067353445
zinc_388824887,C=C[C@H](CO)N[C@@H](C)CCC(C)C,-3.7666708103603854
zinc_168742507,CCN1CCC[C@@H]1COC,-5.522205332643116
zinc_38995458,FCC1CCNCC1,-4.41663543419878
zinc_307478836,C[C@H]1COCCN1CC1CCC1,-4.385769258033504
zinc_258986315,COC(=O)CN(C)CCC1CCC1,-3.990442356478737
zinc_87157220,CCC(CC)N(CC)CC#N,-3.624710567876553
zinc_31720204,C#CCN1CCCC1,-3.5630843709848588
zinc_306791777,CC[C@H](F)CN1CCOC(C)(C)C1,-5.517466192745645
zinc_306899228,C[C@H](O)CN1CC[C@@H](C(F)F)CC1,-5.258807604144641
zinc_382143039,CCOCC(C)(C)NCCCCF,-4.411052008292306
zinc_1850587,CCCOCCCO,-4.411947539895852
zinc_307909308,CCC(=O)NC[C@@H](CC)OC,-4.424474393782927
zinc_308196595,CC[C@@H]1CC[C@H]1N[C@H](C)[C@@H](C)OC,-5.258397720207267
zinc_19365688,CCCNCCN,-4.303934298444033
zinc_68908350,CCN(C)C[C@H](O)C1CC1,-5.36552833575025
zinc_61480899,CN(CCO)CC1CCC1,-5.437592441450375
zinc_159140311,C[C@H](CO)N(C)CCF,-4.731688938858742
zinc_308437007,CO[C@@H](C)CN[C@@H](C)CCC1CC1,-5.220881471499274
zinc_169797196,OC[C@@H]1[C@@H]2COC[C@H]12,-4.983880478756128
zinc_394440178,CC[C@@H](C)[C@@H](CNCCCF)OC,-5.401209523317273
zinc_21984840,COCO[C@H](C)CO,-4.72985932020546
zinc_379359671,C=CCN(CCOC)CC(=C)CC,-3.889472286008508
zinc_306339105,CC[C@H]1CN(CCF)C[C@H]1O,-4.852741274612026
zinc_674458968,CC(C)OCCN1C[C@@H](C)[C@H](C)C1,-4.413698781345841
zinc_307924306,C#CCCN(C)C[C@@H](C)OC,-3.701033662176511
zinc_19282257,COCCNC1CC1,-5.355993206216754
zinc_41626033,OCCCNC1CC1,-4.822006256994955
zinc_223876161,C=CCC[C@@H](C)NC[C@H](C)OC,-4.0484681326409095
zinc_2524906,CC(C)N1CCC(N)CC1,-5.537544497409005
zinc_308195448,CCCC[C@H](C)N(C)CC(=O)OC,-4.023847075647788
zinc_34049561,OCC[C@@H]1CO1,-4.773437233161455
zinc_32005555,COCCCNC[C@H](C)O,-4.344069622798154
zinc_41362352,CCOCCN1CCC(C)CC1,-5.834937320208202
zinc_663340994,C[C@H]1CCC[C@H]1NCCOCCF,-5.3937358031082745
zinc_198620769,C=CCN(CC=C)[C@@H](CC)CO,-3.864010688082786
zinc_660125231,C[C@H](CO)N(C)C[C@H]1CC=CC1,-4.185048315025568
zinc_656657860,CCOC1CN(CC(CC)CC)C1,-4.1585420020737445
zinc_78778056,CC(=CCN(C)CC(C)(C)O)C,-4.1550731171012325
zinc_114398689,CCC(=O)OCOC,-3.930814279792397
zinc_760813230,C=CCC[C@H](O)CN(CC=C)C(C)C,-3.909554497410719
zinc_308161609,C=CCC[C@@H](O)CN(C)CC(C)C,-4.00462706735805
zinc_1641058,CN(C)CCO,-4.828989318133617
zinc_306490015,C[C@@H]1CCCN(CCF)[C@@H]1CO,-4.804511894299888
zinc_148471706,CN1CCC2(CC1)CC2,-5.632451206218414
zinc_70656250,CC[C@@H](COC)NC1CCCCCC1,-5.502486070467985
zinc_34978167,NC(=S)CO,-3.052067411398365
zinc_43500883,CCNCCOC(C)(C)C,-5.592585958549902
zinc_1688314,CCCOC(=O)O[C@@H](C)C(=O)OC,-3.775756449739636
zinc_39078008,OCCN1CC[C@@H](F)C1,-6.064352860102199
zinc_306632361,C=CCCN1C[C@@H](O)[C@H](C)C1,-3.975903776165554
zinc_70640666,CCN[C@H]1CC[C@@H](C)C1,-5.6781558114007895
10898638,C1CC1[C@H]1CO1,-4.957683875646444
zinc_929211409,CC[C@@H](CO)N1CCC[C@H](C)C1,-5.000709834198761
zinc_52209502,CC[C@@H](O)CNC1CCC1,-4.708904909845078
zinc_115788450,CCCCOCC(CC)CC,-5.604467931606389
zinc_1609005,CC[C@H](O)CO,-4.699335158548495
zinc_679850260,CO[C@H](C)CN(C)C1CC1,-4.013889910881436
zinc_379361149,CC/C=C/CCN(CC)[C@H](C)CO,-4.085474835232572
zinc_4416147,C[C@H]1CCN[C@@H](C)C1,-5.818558721244515
zinc_34142483,CCC[C@@H]1COC(=O)O1,-4.637423850777077
zinc_226835920,CC(C)CN(C)CCCCCCO,-5.572249647668253
zinc_398178380,C=CCCC[C@H](C)N[C@H](C)[C@H](C)O,-4.004356775130679
zinc_126781035,C=CCC[C@@H](C)N[C@H](CO)CC(C)C,-3.98510443523358
zinc_5419890,CCCCNCCOCCCC,-4.331605626942102
zinc_388619964,COCCN(C)C(C1CC1)C1CC1,-5.095509713989053
zinc_87416112,CCC(CC)CN[C@@H]1CCOC1,-5.391688619688626
zinc_224634048,CCCC(=O)NC[C@H](C)OC,-4.487299823833961
zinc_82835622,C[C@H]1CCNCCO1,-4.478152727460456
zinc_19093093,CC(C)CCNC1CC1,-4.172914047668747
20587930,C[C@H]1COCC1=O,-3.509027488082884
zinc_1687155,CC(C)CO,-4.80101113575162
zinc_1609004,CC[C@H]1CO1,-5.850129645596529
zinc_306276690,OCCN1CCC(C(F)F)CC1,-5.563272669428415
zinc_228064108,OCCCN(CC(F)F)C1CCC1,-5.33342340103539
zinc_104608815,CCCNC[C@@H]1O[C@@H]1C,-5.305578020725145
23273756,CCN(CC)P(=O)(N(C)C)N(C)C,-5.534223691193736
31374,CC(=O)N(C)C,-4.36250704456069
zinc_378957960,CN(CC#N)CCCCCF,-3.551104891193072
zinc_70623815,CC[C@@H](COC)NCC1CCC1,-5.396042797926846
zinc_378797379,CCC[C@@H](C)NCC(C)(F)F,-4.410778752332014
zinc_129998972,CC(C)(C)CCNCCF,-4.347237662176912
zinc_382845907,CC(=CCN(C)[C@@H](C)C(C)(C)O)C,-4.207565635235006
zinc_1083809852,CC[C@@H](C)OC(=O)OC[C@@H](C)F,-3.994210470466472
zinc_393552581,FC(F)COCCN1CCCCC1,-4.624874256993661
zinc_307952474,CC[C@H](C)[C@H](C)N(C)CCOC,-4.514050563729104
zinc_1658666182,CCCN1CC[C@H](O)[C@@H]1C,-5.452721854923002
zinc_224662119,CCC[C@@H](CC)N[C@@H](C)CCO,-5.448162424873281
zinc_306975643,C[C@@H]1C[C@H]1CN1CCOCC1,-5.570489568911068
zinc_650181814,CCCCN(CC(F)F)C[C@@H](C)O,-5.606907405181773
zinc_53172709,CC[C@@H](CO)N[C@@H](C)COC,-4.81323189015706
zinc_39259324,COCC[C@@H](C)O,-4.864931340933654
zinc_132802148,COC[C@H](NC[C@@H]1C[C@@H]1C)C(C)C,-5.4558887357494745
zinc_37693876,CC[C@@H](O)CN(C)C1CCCC1,-5.473726621758971
zinc_1759067,CCC[C@@H](O)[C@H](C)N,-5.045935581346323
zinc_649865751,CC(C)CCN(C)[C@@H](C)CCO,-5.599261384457326
zinc_104845865,S=C1CCCO1,-2.9310788497423763
zinc_37687737,COC[C@H](C)NC[C@H](C)O,-4.448122107772461
zinc_40506583,CCCCOCCN[C@H](C)CCC,-5.668805807252354
zinc_44479842,CC(C)NC1CCC1,-4.228675506734555
zinc_382179982,C=CCOCCN1CCC[C@@H](C)C1,-3.783695233162123
zinc_96528601,COCCNCCCC1CCC1,-5.750847500518255
zinc_83809504,CCCN[C@@H](CC)[C@H]1C[C@@H]1C,-5.385182045594765
zinc_707980546,CCN[C@H](C)CNC[C@H](C)OC,-5.131927280826429
zinc_388581985,COC[C@@H](CC(C)C)NCCCF,-5.469518501554065
zinc_57935229,CC(C)[C@H]1CNCCO1,-5.305194621762046
zinc_1759079,CC[C@@H](N)[C@H](O)C(C)C,-5.042095313989528
